record_id,municipality,category,name,address,lat,lng,coordinateSource,toiletLocation,floor,insideOutside,gateStatus,openingHours,wheelchair,ostomate,babyChangingTable,babyChair,largeBed,handrail,emergencyButton,powderRoom,freeUse,generalPublicUse,imageUrl,imageSourceUrl,imageType,imageLicense,sourceUrl,sourceType,verificationStatus,researchNote
GS-TK-010616,東京都,PUBLIC,河辺駅南口公衆便所,東京都青梅市河辺町五丁目29番1号,35.784241,139.28478,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_08_004_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_08_004_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010617,東京都,PUBLIC,河辺駅北口公衆便所,東京都青梅市河辺町十丁目18番地,35.78465,139.284839,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_08_005_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_08_005_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010618,東京都,PUBLIC,長淵３丁目水泳場脇,東京都青梅市長淵三丁目334番3号,35.7799,139.277735,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_08_006_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_08_006_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010619,東京都,PUBLIC,青梅市火葬場 青梅市火葬場１階多目的トイレ,東京都青梅市長淵五丁目743番,35.772696,139.262383,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_001_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_001_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010620,東京都,PUBLIC,青梅市火葬場 青梅市火葬場１階屋外多目的トイレ,東京都青梅市長淵五丁目743番,35.772696,139.262383,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_001_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_001_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010621,東京都,PUBLIC,青梅市火葬場 青梅市火葬場２階多目的トイレ,東京都青梅市長淵五丁目743番,35.772696,139.262383,official,2F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_001_03_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_001_03_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010622,東京都,PUBLIC,梅の里駐車場 梅の里駐車場身障者用トイレ,東京都青梅市柚木町一丁目69番4,35.796215,139.214148,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_002_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_002_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010623,東京都,PUBLIC,御岳苑地駐車場 御岳苑地駐車場身障者用トイレ,東京都青梅市御岳一丁目190番3号,35.798964,139.177744,official,1F,,,,,あり,なし,,,,,なし,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_003_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_003_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010624,東京都,PUBLIC,青梅柚木苑地駐車場 柚木苑地駐車場身障者用トイレ,東京都青梅市柚木町三丁目643番,35.802944,139.207536,official,,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_004_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13205_99_10_004_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010625,東京都,PUBLIC,府中駅北第２庁舎 名称なし（ピクトグラムのみ）,東京都府中市寿町一丁目5番地 府中駅北第２庁舎,35.673654,139.47879,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_003_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_003_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010626,東京都,PUBLIC,府中市役所「おもや」 介助用リフト付トイレ（ピクトグラムあり）,東京都府中市宮西町二丁目２４番地,35.669513,139.477825,official,1F_WEST,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_004_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_004_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010627,東京都,PUBLIC,府中市役所「おもや」 バリアフリートイレ（ピクトグラムあり）,東京都府中市宮西町二丁目２４番地,35.669487,139.477127,official,1F_WEST,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_004_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_004_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010628,東京都,PUBLIC,府中市役所「おもや」 バリアフリートイレ（ピクトグラムあり）,東京都府中市宮西町二丁目２４番地,35.669513,139.477825,official,2F_EAST,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_004_03_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_01_004_03_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010629,東京都,PUBLIC,府中市立中央文化センター 名称なし（ピクトグラムのみ）,東京都府中市府中町二丁目25番地 府中市立中央文化センター,35.675825,139.482156,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_001_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_001_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010630,東京都,PUBLIC,府中市立白糸台文化センター 名称なし（ピクトグラムのみ）,東京都府中市白糸台一丁目60番地 府中市立白糸台文化センター,35.66707,139.506072,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_002_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_002_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010631,東京都,PUBLIC,府中市立西府文化センター 名称なし（ピクトグラムのみ）,東京都府中市西府町一丁目60番地 府中市立西府文化センター,35.670824,139.456291,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_003_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_003_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010632,東京都,PUBLIC,府中市立武蔵台文化センター 名称なし（ピクトグラムのみ）,東京都府中市武蔵台二丁目2番地 府中市立武蔵台文化センター,35.688696,139.461429,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_004_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_004_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010633,東京都,PUBLIC,府中市立新町文化センター 名称なし（ピクトグラムのみ）,東京都府中市新町一丁目66番地 府中市立新町文化センター,35.687211,139.489371,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_005_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_005_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010634,東京都,PUBLIC,府中市立住吉文化センター 名称なし（ピクトグラムのみ）,東京都府中市住吉町一丁目61番地 府中市立住吉文化センター,35.660306,139.460279,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_006_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_006_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010635,東京都,PUBLIC,府中市立是政文化センター 名称なし（ピクトグラムのみ）,東京都府中市是政二丁目20番地 府中市立是政文化センター,35.660883,139.495325,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_007_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_007_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010636,東京都,PUBLIC,府中市立紅葉丘文化センター 名称なし（ピクトグラムのみ）,東京都府中市紅葉丘二丁目1番地 府中市立紅葉丘文化センター,35.676569,139.509277,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_008_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_008_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010637,東京都,PUBLIC,府中市立押立文化センター 名称なし（ピクトグラムのみ）,東京都府中市押立町五丁目4番地 府中市立押立文化センター,35.653644,139.517766,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_009_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_009_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010638,東京都,PUBLIC,府中市立四谷文化センター 名称なし（ピクトグラムのみ）,東京都府中市四谷二丁目75番地,35.665274,139.445635,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_010_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_010_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010639,東京都,PUBLIC,府中市立片町文化センター 名称なし（ピクトグラムのみ）,東京都府中市片町二丁目17番地 府中市立片町文化センター,35.670229,139.469483,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_011_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_011_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010640,東京都,PUBLIC,府中市男女共同参画センター「フチュール」 名称なし（ピクトグラムあり）,東京都府中市住吉町一丁目84番地 ステーザ府中中河原４階,35.660132,139.458437,official,4F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_012_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_012_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010641,東京都,PUBLIC,府中市市民活動センター「プラッツ」 名称なし（ピクトグラムあり）,東京都府中市宮町一丁目100番地 ル・シーニュ,35.671651,139.479622,official,5F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_013_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_02_013_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010642,東京都,PUBLIC,府中市保健センター 名称なし（ピクトグラムあり）,東京都府中市府中町二丁目25番地,35.675994,139.483016,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_03_001_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_03_001_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010643,東京都,PUBLIC,中央図書館 バリアフリートイレ（ピクトグラムあり）,東京都府中市府中町二丁目24番地 ルミエール府中,35.67603,139.483787,official,3F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_04_001_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_04_001_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010644,東京都,PUBLIC,中央図書館 バリアフリートイレ（ピクトグラムあり）,東京都府中市府中町二丁目24番地 ルミエール府中,35.675879,139.483826,official,5F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_04_001_03_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_04_001_03_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010645,東京都,PUBLIC,府中市立教育センター 名称なし（ピクトグラムのみ）,東京都府中市府中町一丁目32番地,35.676624,139.479504,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_001_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_001_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010646,東京都,PUBLIC,府中市郷土の森博物館 名称なし(１階プラネタリウム奥),東京都府中市南町六丁目32番地,35.656675,139.473143,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010647,東京都,PUBLIC,府中市郷土の森博物館 名称なし(１階ミュージアムショップ横),東京都府中市南町六丁目32番地,35.656675,139.473143,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010648,東京都,PUBLIC,府中市郷土の森博物館 名称なし(園内A),東京都府中市南町六丁目32番地,35.65584,139.47196,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_03_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_03_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010649,東京都,PUBLIC,府中市郷土の森博物館 名称なし(園内C),東京都府中市南町六丁目32番地,35.654396,139.47464,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_04_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_04_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010650,東京都,PUBLIC,府中市郷土の森博物館 名称なし(園内D),東京都府中市南町六丁目32番地,35.655387,139.473126,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_05_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_05_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010651,東京都,PUBLIC,府中市郷土の森博物館 名称なし(園内やすらぎ亭１階),東京都府中市南町六丁目32番地,35.655522,139.470794,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_06_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_002_06_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010652,東京都,PUBLIC,府中市立ふるさと府中歴史館 名称なし,東京都府中市宮町三丁目1番地 府中市立ふるさと府中歴史館,35.66877,139.478636,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_003_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_003_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010653,東京都,PUBLIC,国史跡武蔵府中熊野神社古墳展示館 名称なし,東京都府中市西府町二丁目9番地,35.674575,139.456783,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_004_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_004_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010654,東京都,PUBLIC,府中市生涯学習センター 名称なし（ピクトグラムのみ）体育棟1階,東京都府中市浅間町一丁目7番地,35.679331,139.496382,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
